po_id,material_id,material_name,supplier_id,supplier_name,plant_id,plant_name,period_week,allocated_units,utilization_pct,lead_time_variance_days,geo_financial_risk,delay_probability_pct,risk_tier,status_label,recommended_action,split_sourcing_recommended
PO-SUP_003-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,490,5.7,0.6,3.1,21.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,661,7.7,0.6,3.1,20.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,1226,14.3,0.6,3.1,9.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1285,15.0,0.6,3.1,20.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W11,835,10.8,0.9,1.3,6.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W11,327,4.2,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W11,441,5.7,0.9,1.3,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W11,818,10.6,0.9,1.3,2.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W11,857,11.1,0.9,1.3,5.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1056,16.1,0.6,3.1,20.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1498,22.8,0.6,3.1,27.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1230,18.8,0.6,3.1,23.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,947,14.4,0.6,3.1,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1228,18.7,0.6,3.1,17.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W11,648,7.9,0.9,1.3,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W11,918,11.2,0.9,1.3,9.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W11,754,9.2,0.9,1.3,7.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W11,580,7.1,0.9,1.3,2.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W11,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W11,752,9.2,0.9,1.3,5.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W11,1023,10.6,0.8,3.2,15.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W11,1646,17.0,0.8,3.2,9.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W11,662,6.8,0.8,3.2,17.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W11,645,6.7,0.8,3.2,22.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W11,352,3.6,0.8,3.2,17.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W11,459,3.9,2.1,1.9,10.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W11,740,6.4,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W11,992,8.5,2.1,1.9,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W11,968,8.3,2.1,1.9,22.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W11,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W11,447,3.8,2.1,1.9,14.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W11,427,4.8,0.8,3.2,13.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W11,1608,18.2,0.8,3.2,10.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W11,929,10.5,0.8,3.2,19.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W11,393,4.4,0.8,3.2,21.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W11,1231,13.9,0.8,3.2,23.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W11,759,15.3,2.1,1.9,13.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W11,1041,20.9,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W11,569,11.4,2.1,1.9,15.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W11,699,14.0,2.1,1.9,22.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W11,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W11,754,15.1,2.1,1.9,18.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W11,631,10.8,0.8,3.2,15.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W11,464,8.0,0.8,3.2,7.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W11,912,15.6,0.8,3.2,21.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W11,1332,22.8,0.8,3.2,32.0,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W11,477,8.2,0.8,3.2,19.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W11,325,2.3,2.1,1.9,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W11,825,5.9,2.1,1.9,3.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W11,1098,7.8,2.1,1.9,10.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W11,686,4.9,2.1,1.9,12.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W11,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W11,246,1.8,2.1,1.9,8.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W11,346,2.9,0.8,3.2,18.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W11,555,4.7,0.8,3.2,13.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W11,1196,10.2,0.8,3.2,30.9,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W11,427,3.6,0.8,3.2,31.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W11,1499,12.7,0.8,3.2,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_009-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W11,440,3.9,2.1,1.9,6.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W11,706,6.3,2.1,1.9,3.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W11,644,5.7,2.1,1.9,8.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W11,544,4.8,2.1,1.9,11.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W11,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W11,1019,9.0,2.1,1.9,11.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W11,471,4.7,0.8,3.2,12.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W11,1032,10.4,0.8,3.2,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W11,562,5.6,0.8,3.2,16.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W11,722,7.2,0.8,3.2,22.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W11,1593,16.0,0.8,3.2,24.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W11,650,5.5,2.1,1.9,7.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W11,748,6.4,2.1,1.9,3.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W11,576,4.9,2.1,1.9,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W11,522,4.4,2.1,1.9,11.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W11,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W11,1154,9.8,2.1,1.9,11.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,982,9.0,1.4,1.4,3.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W11,691,6.3,1.4,1.4,5.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W11,1300,11.9,1.4,1.4,4.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W11,842,7.7,1.4,1.4,8.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W11,862,7.9,1.4,1.4,9.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_01,Detroit Advanced Assembly Hub,W11,655,11.8,2.3,2.2,8.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_02,Munich Engineering Works,W11,461,8.3,2.3,2.2,12.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_03,Monterrey Global Production Hub,W11,866,15.6,2.3,2.2,9.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_04,Tokyo Precision Facility,W11,562,10.1,2.3,2.2,19.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W11,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_05,Chennai Industrial Complex,W11,575,10.3,2.3,2.2,22.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,488,6.2,1.4,1.4,2.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W11,895,11.4,1.4,1.4,7.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W11,656,8.3,1.4,1.4,3.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W11,858,10.9,1.4,1.4,10.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W11,1567,19.9,1.4,1.4,15.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_01,Detroit Advanced Assembly Hub,W11,209,1.7,2.3,2.2,3.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_02,Munich Engineering Works,W11,383,3.1,2.3,2.2,8.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_03,Monterrey Global Production Hub,W11,281,2.3,2.3,2.2,4.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_04,Tokyo Precision Facility,W11,368,3.0,2.3,2.2,11.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W11,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_05,Chennai Industrial Complex,W11,672,5.4,2.3,2.2,16.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,1002,19.0,1.4,1.4,3.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W11,675,12.8,1.4,1.4,5.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W11,821,15.6,1.4,1.4,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W11,1184,22.5,1.4,1.4,9.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W11,714,13.5,1.4,1.4,9.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_010,Detroit Fastener Alliance,PLANT_01,Detroit Advanced Assembly Hub,W11,697,5.9,2.3,2.2,3.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_010,Detroit Fastener Alliance,PLANT_02,Munich Engineering Works,W11,469,4.0,2.3,2.2,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_010,Detroit Fastener Alliance,PLANT_03,Monterrey Global Production Hub,W11,571,4.9,2.3,2.2,4.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_010,Detroit Fastener Alliance,PLANT_04,Tokyo Precision Facility,W11,822,7.0,2.3,2.2,11.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_033-W11,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_010,Detroit Fastener Alliance,PLANT_05,Chennai Industrial Complex,W11,496,4.2,2.3,2.2,11.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_034-W11,MAT_034,Hardened Belleville Spring Washers,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,925,11.1,1.4,1.4,3.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
